arm,rep,problem,solved,proof_lines,proof_decls,checks_pre_nudge,end,nudges,gave_up,ever_green_full,cost_full_first_green,spend_full,turns,tokens_in,tokens_out,tokens_cache_read,lean_check,check_snippet,grep_mathlib,search_mathlib,read,write,edit,spawn_calls,workers,worker_spend,add_fact,add_fact_workers,compactions
snippetfacts,1,fatex_57,1,254,4,7,completed,0,0,1,0.11367,0.11582,98,135645,180185,16562944,7,17,62,0,30,2,7,0,0,0.00000,0,0,0
snippetfacts,1,fatex_58,0,,,22,completed,11,1,0,,0.85300,293,502391,1186980,160824448,41,112,73,0,37,15,32,0,0,0.00000,0,0,1
snippetfacts,1,fatex_59,1,194,12,5,completed,0,0,1,0.04853,0.05034,51,97091,83303,4795392,5,9,40,0,9,1,5,0,0,0.00000,0,0,0
snippetfacts,1,fatex_61,0,,,73,budget_exceeded,0,0,0,,1.00145,506,560142,988028,230852096,73,135,89,0,89,2,141,0,0,0.00000,0,0,1
snippetfacts,1,fatex_62,0,,,48,budget_exceeded,2,1,0,,1.00239,478,635938,1125385,213659776,84,120,133,0,81,4,100,0,0,0.00000,0,0,1
snippetfacts,1,fatex_64,1,837,93,14,completed,0,0,1,0.51084,0.51559,261,249210,529953,118682112,14,139,64,0,31,1,13,0,0,0.00000,27,0,0
snippetfacts,1,fatex_65,0,,,39,budget_exceeded,3,1,0,,1.00111,480,570429,1103518,218664704,74,142,139,0,70,1,88,0,0,0.00000,1,0,1
snippetfacts,1,fatex_66,1,817,30,14,completed,1,0,1,0.59774,0.60143,238,241448,784882,124237184,15,105,81,0,45,1,29,0,0,0.00000,0,0,1
snippetfacts,1,fatex_67,1,216,11,6,completed,0,0,1,0.09967,0.10303,80,89145,198955,12443264,6,28,53,0,16,1,5,0,0,0.00000,0,0,0
snippetfacts,1,fatex_68,1,508,12,10,completed,0,0,1,0.23192,0.24004,104,244565,399822,33518976,10,35,44,0,27,1,11,0,0,0.00000,0,0,0
snippetfacts,1,fatex_69,1,392,12,4,completed,0,0,1,0.12148,0.12512,107,157943,191622,17625856,4,36,67,0,19,1,2,0,0,0.00000,0,0,0
snippetfacts,1,fatex_70,1,105,1,1,completed,0,0,1,0.03050,0.03099,37,54662,63827,1953024,1,5,48,0,14,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_71,0,,,2,completed,10,1,0,,0.14870,87,127814,301354,16581632,4,22,60,0,20,0,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_72,0,,,39,budget_exceeded,4,1,0,,1.00013,466,732298,1002950,220279296,107,61,142,0,85,0,135,0,0,0.00000,5,0,1
snippetfacts,1,fatex_73,0,,,10,budget_exceeded,1,0,0,,1.00380,392,381457,1435035,195922432,10,234,106,0,44,3,6,0,0,0.00000,17,0,1
snippetfacts,1,fatex_74,0,,,14,completed,17,1,0,,0.43851,210,257108,539249,89829504,37,27,115,0,27,1,33,0,0,0.00000,1,0,0
snippetfacts,1,fatex_76,1,265,8,5,completed,0,0,1,0.13564,0.13999,70,168816,260628,15493248,5,20,38,0,17,1,3,0,0,0.00000,0,0,0
snippetfacts,1,fatex_78,0,,,2,completed,15,1,0,,0.34188,148,243800,503283,59582848,5,35,100,0,30,8,3,0,0,0.00000,0,0,0
snippetfacts,1,fatex_79,0,,,9,budget_exceeded,1,1,0,,1.00038,555,415723,766598,259834368,458,36,77,0,20,3,0,0,0,0.00000,4,0,1
snippetfacts,1,fatex_80,0,,,7,completed,16,1,0,,0.49635,255,194048,574482,110115840,32,124,48,0,39,0,24,0,0,0.00000,3,0,0
snippetfacts,1,fatex_82,0,,,2,budget_exceeded,1,1,0,,1.00007,535,361743,546407,284440704,380,18,155,0,52,0,4,0,0,0.00000,0,0,0
snippetfacts,1,fatex_83,1,604,13,37,completed,1,0,1,0.72811,0.73050,369,417255,660216,174009216,38,127,162,0,64,1,47,0,0,0.00000,5,0,1
snippetfacts,1,fatex_84,1,181,1,2,completed,0,0,1,0.07522,0.07688,67,75936,154731,8186752,2,22,41,0,8,5,3,0,0,0.00000,0,0,0
snippetfacts,1,fatex_85,0,,,8,completed,31,1,0,,0.57480,187,96038,839919,116493184,16,90,48,0,21,2,8,0,0,0.00000,0,0,0
snippetfacts,1,fatex_86,0,,,22,completed,21,1,0,,0.89194,358,396353,1387901,159940992,34,145,103,0,49,1,43,0,0,0.00000,0,0,1
snippetfacts,1,fatex_87,0,,,11,budget_exceeded,88,1,0,,1.00192,379,274096,1476784,196445696,45,170,88,0,21,4,8,0,0,0.00000,0,0,1
snippetfacts,1,fatex_88,0,,,7,completed,14,1,0,,0.38265,142,281529,598497,62733184,9,51,73,0,23,4,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_89,1,717,12,13,completed,0,0,1,0.38721,0.39356,183,243742,498887,78480640,13,74,57,0,43,2,11,0,0,0.00000,0,0,0
snippetfacts,1,fatex_90,0,,,53,completed,8,1,0,,0.96213,321,600358,1484234,165177600,55,60,80,0,28,22,105,0,0,0.00000,0,0,1
snippetfacts,1,fatex_91,0,,,1,budget_exceeded,1,1,0,,1.00060,437,491079,1241446,208659840,1,271,103,0,35,0,1,0,0,0.00000,45,0,1
snippetfacts,1,fatex_92,0,,,2,completed,13,1,0,,0.15533,87,112227,321288,17735808,8,15,61,0,18,0,2,0,0,0.00000,1,0,0
snippetfacts,1,fatex_93,0,,,3,budget_exceeded,207,1,0,,1.00198,453,199037,697291,278167424,211,6,32,0,12,0,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_94,0,,,7,completed,10,1,0,,0.28945,180,201275,397197,53593216,28,36,130,0,30,5,3,0,0,0.00000,0,0,0
snippetfacts,1,fatex_95,0,,,48,budget_exceeded,2,1,0,,1.00185,347,505457,1517335,180796160,75,60,63,0,56,1,109,0,0,0.00000,0,0,1
snippetfacts,1,fatex_96,0,,,87,budget_exceeded,3,1,0,,1.00139,400,394754,1041656,233736320,95,137,42,0,21,3,109,0,0,0.00000,0,0,1
snippetfacts,1,fatex_97,0,,,12,budget_exceeded,2,1,0,,1.00093,376,528014,1294610,201613568,91,40,64,0,53,44,114,0,0,0.00000,0,0,1
snippetfacts,1,fatex_98,0,,,3,budget_exceeded,1,0,0,,1.09334,106,221983,3358350,43545600,3,45,58,0,21,4,2,0,0,0.00000,0,0,1
snippetfacts,1,fatex_100,0,,,17,completed,13,1,0,,0.39152,139,137308,868301,46132736,24,12,97,0,22,13,5,0,0,0.00000,0,0,0
